# variant=sphere prism_sides=42 steps=600 dt=0.016666666666666666 substeps=4
# config v=sphere N=0 R=0.514100015 W=0.4375 m=44 iS=0.699999988 iT=0.550000012 rho=77 gnd=400/1/60 mu=1 g=10 x0=-180 v0=13 gap=0.00100000005 load=1900 ctl=1 tgt=13 kp=440 ki=1100 fmax=1900 dt=0.016666666666666666 sub=4
step,px,py,pz,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz,integral,w_drive_signed
331,-108.28398895263672,0.50047951936721802,-4.4203352445038036e-06,0.0520527028,-0.705151618,-0.70522505,0.0520519242,12.9999504,-0.507324755,-2.14982501e-05,-4.00788704e-05,0.00268745422,-25.6265545,-4.4981638590483426e-06,69.281121814902278
332,-108.06732177734375,0.5004880428314209,-4.8464844439877197e-06,-0.0984488875,-0.700184226,-0.700257599,-0.0984338075,13.0000029,-0.508206785,-2.37902077e-05,-4.88292717e-05,0.00269126892,-25.6263657,-3.6716461181629259e-06,69.284777434798258
333,-107.85065460205078,0.50047850608825684,-5.3133899200474843e-06,-0.244485423,-0.663466573,-0.663536489,-0.244455174,13.0000334,-0.50991863,-2.64654664e-05,-5.71230412e-05,0.00268745422,-25.6262226,-3.7193298339832382e-06,69.283629605338461
334,-107.63398742675781,0.50047898292541504,-5.7577121879148763e-06,-0.379436374,-0.596663237,-0.596726477,-0.379392326,12.9999771,-0.508564472,-2.67958294e-05,-4.97906804e-05,0.00270080566,-25.6263828,-4.2756398518868842e-06,69.279561078922129
335,-107.41732025146484,0.50048220157623291,-6.1600699154951144e-06,-0.497181386,-0.502803624,-0.502857327,-0.497125387,12.9999866,-0.508454859,-2.51289275e-05,-4.97369911e-05,0.00270462036,-25.6263657,-3.8941701253243838e-06,69.280724057065612
336,-107.20065307617188,0.5004761815071106,-6.5383728724555112e-06,-0.59238112,-0.386144072,-0.386185825,-0.592315674,13.0000038,-0.509279728,-2.39679175e-05,-5.18447923e-05,0.00270271301,-25.626318,-3.6716461181629254e-06,69.281068783941194
337,-106.98398590087891,0.50048071146011353,-6.9420088948390912e-06,-0.660719037,-0.251974046,-0.252001882,-0.660647154,12.9999704,-0.508163989,-2.48511042e-05,-5.70200646e-05,0.00271224976,-25.6264057,-3.7352244059233423e-06,69.279830043294126
338,-106.76731872558594,0.50048071146011353,-7.3804103521979414e-06,-0.699095726,-0.106378339,-0.106390849,-0.699020624,13,-0.508798122,-2.60227753e-05,-5.12618717e-05,0.00272750854,-25.6263561,-3.2424926757801132e-06,69.281758240307127
339,-106.55065155029297,0.50046747922897339,-7.8308530646609142e-06,-0.705771267,0.0440414138,0.0440449752,-0.705696344,13.0000191,-0.509608805,-2.66443167e-05,-5.22824994e-05,0.00273704529,-25.6264076,-3.2424926757801132e-06,69.280985445085562
340,-106.333984375,0.50048422813415527,-8.2769256550818682e-06,-0.680442452,0.192465112,0.192484736,-0.680371106,12.9999571,-0.506757259,-2.66834959e-05,-5.12033585e-05,0.00275230408,-25.6266136,-3.5603841145821967e-06,69.278394320521684
341,-106.11731719970703,0.50047123432159424,-8.730115951038897e-06,-0.624258339,0.332159877,0.332194865,-0.624193847,13.0000572,-0.509904444,-2.61792047e-05,-4.7699381e-05,0.00276756287,-25.6263828,-2.8451283772775092e-06,69.281637039398092
342,-105.90065002441406,0.50048130750656128,-9.1819383669644594e-06,-0.539765775,0.456793398,0.456842244,-0.539711058,12.9999876,-0.507443905,-2.66797342e-05,-5.31381011e-05,0.00277328491,-25.6265984,-3.7988026936837592e-06,69.27550393922732
343,-105.68398284912109,0.50047957897186279,-9.638666597311385e-06,-0.43079713,0.560712218,0.560772717,-0.43075484,13.0000477,-0.508998454,-2.70506443e-05,-6.45287582e-05,0.00279045105,-25.6264515,-3.5921732584624049e-06,69.275780479302469
344,-105.46731567382812,0.50048774480819702,-1.0136994205822702e-05,-0.30229333,0.639204741,0.639274359,-0.302265614,13.0000267,-0.508206844,-3.01201344e-05,-6.13428128e-05,0.00281715393,-25.6264458,-4.3869018554676129e-06,69.270378486004958
345,-105.25064849853516,0.50047183036804199,-1.0640107575454749e-05,-0.160082087,0.688711464,0.688787162,-0.160070539,13.0000725,-0.510309696,-3.03947745e-05,-6.47296984e-05,0.00285148621,-25.6263504,-4.8319498697905297e-06,69.266787246398593
346,-105.03398132324219,0.50049060583114624,-1.1156327673234046e-05,-0.0106104696,0.706987977,0.707066298,-0.01061578,12.9999762,-0.506943226,-3.08401686e-05,-5.93743898e-05,0.00284957886,-25.6265392,-6.0399373372384463e-06,69.258725958150166
347,-104.81731414794922,0.50047242641448975,-1.1741283742594533e-05,0.139340624,0.693205297,0.693282783,0.139318705,13.0000792,-0.510715008,-3.3269469e-05,-6.94660703e-05,0.00284576416,-25.6262493,-5.6425730387358419e-06,69.259559368613367
348,-104.60064697265625,0.50048381090164185,-1.2336317922745366e-05,0.28297469,0.6479882,0.648061156,0.282937139,12.9999714,-0.507420063,-3.50311493e-05,-7.46313017e-05,0.0028553009,-25.6265221,-6.9618225097644873e-06,69.250668467965198
349,-104.38397979736328,0.50047820806503296,-1.30072239699075e-05,0.413775921,0.573387742,0.573452771,0.413724422,13.0000353,-0.509398937,-3.88732951e-05,-8.61344743e-05,0.00285720825,-25.6263332,-6.4849853515613623e-06,69.251736745044909
350,-104.16731262207031,0.50048583745956421,-1.3779314031125978e-05,0.525814354,0.472786367,0.472840399,0.525751293,12.9999886,-0.508116186,-4.45953083e-05,-9.43177147e-05,0.0028629303,-25.6263885,-7.0730845133452169e-06,69.246827233985968
351,-103.95064544677734,0.50047695636749268,-1.444244207959855e-05,0.614008844,0.350746453,0.350787014,0.613936901,13.0000296,-0.50971365,-4.18775926e-05,-8.20985442e-05,0.00288200378,-25.6262798,-6.8823496500639667e-06,69.246232484242384
352,-103.73397827148438,0.50047409534454346,-1.5140683899517171e-05,0.67436105,0.212800905,0.212826058,0.674283445,12.9999876,-0.508640766,-4.20188735e-05,-8.43476737e-05,0.00288581848,-25.6264381,-7.3750813802071958e-06,69.24177376966486
353,-103.51731109619141,0.50047892332077026,-1.5727184290881269e-05,0.704133511,0.0652052313,0.0652137473,0.70405364,12.9999866,-0.508016169,-3.75485142e-05,-6.82258251e-05,0.00290298462,-25.6265335,-7.1684519449858415e-06,69.241197962896749
354,-103.30064392089844,0.50048172473907471,-1.6301124560413882e-05,0.701976061,-0.0853467733,-0.0853554532,0.701897442,13.0000229,-0.50851202,-3.51332274e-05,-6.72627066e-05,0.00291633606,-25.6264477,-6.9459279378243832e-06,69.24076231840381
355,-103.08397674560547,0.50047653913497925,-1.6907531971810386e-05,0.667986631,-0.232028365,-0.232053995,0.6679129,13.0000353,-0.509193897,-3.55697957e-05,-6.99093143e-05,0.00292396545,-25.6264133,-7.3273976643868835e-06,69.236924854993347
356,-102.8673095703125,0.5004807710647583,-1.753317701513879e-05,0.6037063,-0.368188679,-0.368230194,0.603640854,13.0000076,-0.508192539,-3.63651125e-05,-6.59557845e-05,0.00293540955,-25.6264801,-7.9154968261707373e-06,69.231814561678817
357,-102.65064239501953,0.50047355890274048,-1.7995436792261899e-05,0.51205039,-0.487652659,-0.48770836,0.51199609,13.0000343,-0.50927496,-3.01599739e-05,-5.14321509e-05,0.00293922424,-25.6264286,-8.0426534016915701e-06,69.229200692420207
358,-102.43397521972656,0.50047957897186279,-1.8404291040496901e-05,0.397174209,-0.585003793,-0.585071206,0.397133559,13.0000019,-0.507873058,-2.64759383e-05,-5.1566516e-05,0.00295448303,-25.6265602,-8.6148579915353198e-06,69.224010849010781
359,-102.21730804443359,0.50049096345901489,-1.8808867025654763e-05,0.264288098,-0.655826449,-0.655902684,0.264263153,13.000021,-0.508039892,-2.57831525e-05,-5.12886472e-05,0.00297355652,-25.6264229,-8.646647135415528e-06,69.221775803679307
360,-102.00064086914062,0.50045967102050781,-1.9186463759979233e-05,0.119418472,-0.696909904,-0.696991503,0.119410113,13.0000896,-0.511497021,-2.33969804e-05,-3.89728957e-05,0.00293159485,-25.6262741,-8.9963277180978201e-06,69.217714818508881
361,-101.78397369384766,0.50049024820327759,-1.9559951397241093e-05,-0.0308690052,-0.706391215,-0.706474483,-0.0308604576,12.999917,-0.505269527,-2.27569599e-05,-4.93212865e-05,0.00295066833,-25.6267586,-1.0490417480467612e-05,69.207024568523934
362,-101.56730651855469,0.50046604871749878,-1.9986864572274499e-05,-0.179754168,-0.683840275,-0.683921397,-0.179729015,13.0001011,-0.511106014,-2.52378231e-05,-5.63507492e-05,0.00295448303,-25.6263142,-9.1075897216785498e-06,69.212434169203377
363,-101.35063934326172,0.50047904253005981,-2.0428420612006448e-05,-0.32049036,-0.630279005,-0.630354166,-0.32044965,12.9999781,-0.506833613,-2.67644755e-05,-5.65843657e-05,0.00296783447,-25.6267128,-1.0792414347329591e-05,69.200626350050669
364,-101.13397216796875,0.50047165155410767,-2.0916415451210923e-05,-0.446692497,-0.548137009,-0.548202693,-0.446637928,13.0000677,-0.50918442,-2.89721211e-05,-6.55783952e-05,0.00297737122,-25.6265373,-1.0426839192707195e-05,69.200145245343165
365,-100.91730499267578,0.5004807710647583,-2.1486470359377563e-05,-0.552639127,-0.441138446,-0.441191524,-0.552573144,13.0000257,-0.507558346,-3.29897157e-05,-6.94045812e-05,0.00299453735,-25.6266537,-1.1555353800454591e-05,69.191205060738056
366,-100.70063781738281,0.50047022104263306,-2.2020989490556531e-05,-0.633524954,-0.314136118,-0.314174026,-0.633450329,13.0000887,-0.509499073,-3.24222929e-05,-5.89244883e-05,0.00301742554,-25.6265602,-1.1984507242837403e-05,69.185996241521906
367,-100.48397064208984,0.50048524141311646,-2.2480629922938533e-05,-0.685682893,-0.172888026,-0.172908977,-0.685602844,13.0000267,-0.50707674,-2.85002261e-05,-5.28982782e-05,0.00301742554,-25.6266861,-1.3462702433267091e-05,69.174684634238346
368,-100.26730346679688,0.50046706199645996,-2.2879423340782523e-05,-0.706747115,-0.0238011442,-0.0238041244,-0.706665099,13.0001154,-0.510300159,-2.53183807e-05,-4.37968156e-05,0.00303077698,-25.6265011,-1.3907750447590008e-05,69.168930297771865
369,-100.05063629150391,0.50048768520355225,-2.3284048438654281e-05,-0.695762455,0.126366511,0.126381695,-0.695682347,13.0000114,-0.506475925,-2.39778583e-05,-4.50189109e-05,0.00303268433,-25.6267567,-1.5830993652342613e-05,69.154614653515083
370,-99.833969116210938,0.50047785043716431,-2.3650443836231716e-05,-0.653227627,0.270801961,0.270834625,-0.653152943,13.0001192,-0.510004461,-2.24973192e-05,-4.60237643e-05,0.00303459167,-25.6264229,-1.6021728515623862e-05,69.149750552006836
371,-99.617301940917969,0.50046640634536743,-2.3957152734510601e-05,-0.581070602,0.402958512,0.403007269,-0.581004798,13.0000763,-0.509260714,-2.06631103e-05,-5.16790424e-05,0.00304222107,-25.6266499,-1.8008550008136882e-05,69.134567332000543
372,-99.400634765625,0.50047826766967773,-2.4262206352432258e-05,-0.482563108,0.516842961,0.516905487,-0.482509017,13.0000324,-0.507005215,-1.98381549e-05,-3.14753743e-05,0.00302886963,-25.6268101,-1.9280115763345214e-05,69.12300190928211
373,-99.183967590332031,0.50047844648361206,-2.460411997162737e-05,-0.362173587,0.607289255,0.607362568,-0.362133622,13.0000916,-0.508678913,-1.94736203e-05,-4.20375545e-05,0.00302696228,-25.6266117,-1.9820531209308756e-05,69.115315584543566
374,-98.967300415039062,0.50047504901885986,-2.4916778784245253e-05,-0.225360587,0.670196831,0.670277774,-0.225336626,13.0000839,-0.508874476,-1.92063308e-05,-4.4807719e-05,0.00303268433,-25.6266155,-2.1346410115558757e-05,69.101863577087485
375,-98.750633239746094,0.50048810243606567,-2.5196841306751594e-05,-0.0783280283,0.702713072,0.702797949,-0.0783213377,13.0000486,-0.507572591,-1.85104818e-05,-4.21717195e-05,0.00306129456,-25.6266346,-2.2745132446287922e-05,69.088775275310596
376,-98.533966064453125,0.50047153234481812,-2.5463376005063765e-05,0.0722554773,0.703363478,0.703448594,0.0722442269,13.0001154,-0.510395527,-1.75366004e-05,-3.38671853e-05,0.00308418274,-25.6264286,-2.3555755615233236e-05,69.078717498274059
377,-98.317298889160156,0.50047743320465088,-2.565066097304225e-05,0.219564006,0.672118366,0.672199965,0.219535038,13.0000257,-0.507725298,-1.35423115e-05,-2.36880223e-05,0.00310516357,-25.6266804,-2.5478998819985839e-05,69.062102392478295
378,-98.100631713867188,0.50048279762268066,-2.5818557332968339e-05,0.356915265,0.610395133,0.61046958,0.356869996,13.0000467,-0.508254528,-1.17942836e-05,-2.59808221e-05,0.00308227539,-25.6265335,-2.5908152262368651e-05,69.053575109416883
379,-97.883964538574219,0.50046902894973755,-2.5969762646127492e-05,0.478081316,0.520992815,0.521056652,0.478021801,13.0000744,-0.509813845,-1.0157848e-05,-2.4779969e-05,0.00308799744,-25.6264706,-2.6686986287433755e-05,69.042945341680635
380,-97.66729736328125,0.50048273801803589,-2.6042245735879987e-05,0.577568829,0.407964259,0.408014715,0.577497542,12.9999981,-0.507071972,-5.99550913e-06,-1.18820026e-05,0.00310325623,-25.6266689,-2.7926762898761881e-05,69.029493423038986
381,-97.450630187988281,0.50047540664672852,-2.6072859327541664e-05,0.65086484,0.276436955,0.276471704,0.650784969,13.0000696,-0.509451389,-3.77738525e-06,2.14573811e-06,0.00311088562,-25.6264668,-2.7894973754881671e-05,69.023019343780987
382,-97.233963012695312,0.50048428773880005,-2.6067358703585342e-05,0.694646657,0.13237372,0.13239111,0.69456166,13.0000181,-0.507853985,-3.65957021e-07,3.27407179e-06,0.00311851501,-25.6265583,-2.9055277506509273e-05,69.009734085726038
383,-97.017295837402344,0.50047749280929565,-2.5993958843173459e-05,0.706928611,-0.0176912881,-0.0176921319,0.706842303,13.000061,-0.509513378,2.89268905e-06,7.54511711e-06,0.00312614441,-25.6264095,-2.9357274373371252e-05,69.001081781886057
384,-96.800628662109375,0.50047975778579712,-2.5862093025352806e-05,0.687153995,-0.166954562,-0.166973695,0.687070251,13.0000172,-0.508392811,6.09269318e-06,1.27281055e-05,0.0031375885,-25.6264992,-3.0374526977537919e-05,68.988266263008725
385,-96.583961486816406,0.50048136711120605,-2.5755502065294422e-05,0.636219442,-0.308646739,-0.308683366,0.636142135,13.0000248,-0.508626461,5.79121115e-06,6.15178578e-06,0.00313949585,-25.6264534,-3.0660629272459791e-05,68.979390478689609
386,-96.367294311523438,0.50047993659973145,-2.5628640287322924e-05,0.556434751,-0.436342746,-0.436395288,0.556367397,13.0000315,-0.508941233,5.66027029e-06,6.0238126e-06,0.00315666199,-25.6264286,-3.1073888142902496e-05,68.969719164561184
387,-96.150627136230469,0.50047069787979126,-2.5494684450677596e-05,0.451417595,-0.544252336,-0.544318616,0.451363295,13.0000324,-0.509327471,5.90159925e-06,1.39763797e-05,0.00317192078,-25.6264706,-3.1598409016925931e-05,68.959312935865626
388,-95.9339599609375,0.50048196315765381,-2.5307266696472652e-05,0.325929582,-0.627482414,-0.627559543,0.325890899,12.9999828,-0.507329464,9.32153944e-06,1.6080885e-05,0.00318145752,-25.6266041,-3.2138824462889476e-05,68.948690819391913
389,-95.717292785644531,0.5004761815071106,-2.5078656108235009e-05,0.185662583,-0.682257831,-0.68234241,0.185641408,13.0000439,-0.509279728,1.14843742e-05,2.14690517e-05,0.00319290161,-25.6264305,-3.1852722167967603e-05,68.942667551029515
390,-95.500625610351562,0.50048768520355225,-2.4813647542032413e-05,0.0369759239,-0.706095219,-0.706183553,0.0369735882,13,-0.507715702,1.37280786e-05,2.79622327e-05,0.00324440002,-25.6265049,-3.2583872477212394e-05,68.930893805810598
391,-95.283958435058594,0.50047481060028076,-2.4503287932020612e-05,-0.113386452,-0.697913945,-0.69800216,-0.113369644,13.0000553,-0.510142803,1.69537961e-05,3.65107262e-05,0.00324630737,-25.6263046,-3.2583872477212394e-05,68.923127949827744
392,-95.067291259765625,0.5004723072052002,-2.4220822524512187e-05,-0.25860852,-0.658084691,-0.658168733,-0.258573204,12.9999933,-0.508464336,1.73910157e-05,3.41238556e-05,0.00325393677,-25.6265297,-3.3505757649738438e-05,68.910088950396243
393,-94.850624084472656,0.5004732608795166,-2.3910974050522782e-05,-0.392103881,-0.588413358,-0.588489473,-0.392051667,12.9999971,-0.508149683,1.79636099e-05,4.0385421e-05,0.00325393677,-25.6265945,-3.3394495646157708e-05,68.90273983176759
394,-94.633956909179688,0.50047934055328369,-2.3525621145381592e-05,-0.50781858,-0.49205935,-0.49212414,-0.507751703,13.0000067,-0.507901669,2.13992189e-05,4.8746384e-05,0.00325965881,-25.6265907,-3.3346811930337398e-05,68.895053557212719
395,-94.417289733886719,0.50046825408935547,-2.3146758394432254e-05,-0.600505233,-0.373392344,-0.373442829,-0.600426733,13.0000525,-0.509408474,2.21785976e-05,3.87741238e-05,0.00326347351,-25.6265278,-3.3458073933918128e-05,68.88646944707402
396,-94.20062255859375,0.50048017501831055,-2.2767999325878918e-05,-0.665961385,-0.237792313,-0.237826049,-0.66587466,12.999999,-0.507124484,2.25699114e-05,4.27167179e-05,0.00328063965,-25.6267109,-3.4332275390623855e-05,68.873494841405886
397,-93.983955383300781,0.50047725439071655,-2.2369496946339495e-05,-0.701217949,-0.0914102942,-0.0914256647,-0.701126933,13.000061,-0.508993685,2.27226192e-05,4.54046749e-05,0.00329017639,-25.6265125,-3.4316380818683752e-05,68.865403194732423
398,-93.767288208007812,0.50048583745956421,-2.1938312784186564e-05,-0.704676747,0.0591168441,0.0591206551,-0.704585493,13.0000267,-0.508030355,2.4628378e-05,4.80107847e-05,0.00329971313,-25.6265182,-3.5333633422850421e-05,68.851405743656485
399,-93.550621032714844,0.50048959255218506,-2.1567619114648551e-05,-0.676181197,0.206962079,0.206984982,-0.676093936,13.0000401,-0.508960247,2.28520621e-05,4.1235231e-05,0.00330352783,-25.6263084,-3.577868143717334e-05,68.840438852592115
400,-93.333953857421875,0.50046432018280029,-2.1185587684158236e-05,-0.617023706,0.345422238,0.345463246,-0.616944373,13.0000572,-0.510986865,2.20839265e-05,4.25178441e-05,0.00331306458,-25.6262856,-3.6446253458657718e-05,68.828093033879242
401,-93.117286682128906,0.50048977136611938,-2.0640592993004248e-05,-0.529885709,0.468220443,0.468277842,-0.5298177,12.9999142,-0.505960941,2.86443974e-05,7.2157156e-05,0.00330924988,-25.6266003,-3.7399927775063968e-05,68.81395175308154
402,-92.900619506835938,0.50046676397323608,-2.0112980564590544e-05,-0.418720603,0.569784939,0.569856167,-0.418667138,13.000061,-0.510963023,3.08187118e-05,5.75260419e-05,0.00332641602,-25.6262646,-3.5969416300454593e-05,68.81322062583061
403,-92.683952331542969,0.50047492980957031,-1.9592962416936643e-05,-0.288566232,0.645513117,0.645595014,-0.288529843,12.9999437,-0.507200778,3.066715e-05,6.68408975e-05,0.00333023071,-25.6266422,-3.6986668904621262e-05,68.79882929233888
404,-92.46728515625,0.50047469139099121,-1.8982324036187492e-05,-0.145326927,0.691969037,0.692057967,-0.145309195,13.0000038,-0.508440495,3.53901123e-05,7.25048885e-05,0.00332450867,-25.6265316,-3.6048889160155116e-05,68.795378235375622
405,-92.250617980957031,0.50047844648361206,-1.8318705770070665e-05,0.00450254744,0.707046449,0.707138479,0.00450074626,13.0000057,-0.50813055,3.82805847e-05,7.74067084e-05,0.00334358215,-25.626545,-3.6112467447915535e-05,68.786422911711384
406,-92.033950805664062,0.50046873092651367,-1.7614493117434904e-05,0.154127851,0.690061688,0.690152764,0.154106393,13.0000381,-0.509265423,4.09272288e-05,8.44971655e-05,0.00336647034,-25.6265335,-3.6207834879556162e-05,68.777270578404284
407,-91.817283630371094,0.50049275159835815,-1.6850068277562968e-05,0.296764702,0.641784728,0.641870618,0.29672423,12.9999743,-0.506428182,4.48650098e-05,8.84249603e-05,0.00338745117,-25.6266232,-3.6843617757160326e-05,68.76500439066055
408,-91.600616455078125,0.50045770406723022,-1.6126206901390105e-05,0.425942689,0.564405978,0.564482749,0.425884962,13.0001144,-0.511926174,4.39404939e-05,8.61049339e-05,0.00339126587,-25.6263084,-3.6414464314777511e-05,68.758678030427461
409,-91.383949279785156,0.50048863887786865,-1.5427738617290743e-05,0.535807967,0.461431503,0.461495638,0.535735548,12.9999199,-0.505093098,4.22391931e-05,7.83170835e-05,0.00339317322,-25.6268177,-3.8321812947590011e-05,68.739089336296345
410,-91.167282104492188,0.50047397613525391,-1.4708860362588894e-05,0.621374249,0.337534755,0.337583303,0.621290445,13.0000877,-0.510400355,4.1763451e-05,8.43631424e-05,0.00340080261,-25.626339,-3.6986668904621262e-05,68.737592984704023
411,-90.950614929199219,0.50047969818115234,-1.4027117686055135e-05,0.678764224,0.198331013,0.19836171,0.678672791,12.9999943,-0.507873058,4.11349902e-05,7.47029117e-05,0.00340270996,-25.626543,-3.8448969523110844e-05,68.720413476639024
412,-90.73394775390625,0.50046455860137939,-1.3293262782099191e-05,0.705374479,0.0501338057,0.0501452163,0.705279469,13.0000477,-0.509689867,4.27762498e-05,8.62923407e-05,0.0034122467,-25.6265316,-3.8353602091470218e-05,68.711795275667072
413,-90.517280578613281,0.50048977136611938,-1.2662055269174743e-05,0.69999814,-0.100338005,-0.100346506,0.699904025,12.9999695,-0.506018162,3.97307813e-05,7.23933408e-05,0.0034198761,-25.6267509,-3.9148330688475428e-05,68.698108518390228
414,-90.300613403320312,0.50047963857650757,-1.2185755622340366e-05,0.662879527,-0.246257409,-0.246285528,0.662790716,13.0000954,-0.510180891,3.23291861e-05,5.37221786e-05,0.00343132019,-25.6263256,-3.8639704386392097e-05,68.691687461586483
415,-90.083946228027344,0.50048160552978516,-1.1794281817856245e-05,0.595701575,-0.381010652,-0.381057203,0.595622361,13.0000191,-0.50854063,2.62602753e-05,4.71013045e-05,0.00344657898,-25.6264458,-4.0229161580402511e-05,68.673386610040509
416,-89.867279052734375,0.5004768967628479,-1.1426130186009686e-05,0.501510859,-0.498486191,-0.498549223,0.501444876,13.0000248,-0.509136677,2.29869129e-05,4.35880793e-05,0.00346374512,-25.6264095,-4.0547053019204597e-05,68.661980299078124
417,-89.650611877441406,0.50048387050628662,-1.107675507228123e-05,0.384578466,-0.593357444,-0.593434155,0.384528816,12.9999819,-0.508054256,2.2317503e-05,5.10359387e-05,0.00346755981,-25.6264324,-4.0960311889647302e-05,68.649952760800673
418,-89.433944702148438,0.50048476457595825,-1.0796542483149096e-05,0.250207454,-0.661321819,-0.661408782,0.250176638,13.0000019,-0.508979261,1.90827195e-05,3.3111457e-05,0.0034942627,-25.6262951,-4.0658315022785319e-05,68.641917974033234
419,-89.217277526855469,0.50047445297241211,-1.0516608199395705e-05,0.104490466,-0.699297965,-0.699391305,0.104480192,13.000001,-0.509708941,1.75303267e-05,3.55512893e-05,0.00352668762,-25.626297,-4.0690104166665526e-05,68.632045907658934
420,-89.0006103515625,0.50048243999481201,-1.0245239536743611e-05,-0.0459657721,-0.705563843,-0.70565933,-0.0459546484,12.9999504,-0.507791996,1.70994845e-05,3.84363084e-05,0.00355529785,-25.6264439,-4.0705998738605629e-05,68.622257219888738
421,-88.783943176269531,0.50046581029891968,-9.9340732049313374e-06,-0.194337338,-0.679835141,-0.679928482,-0.194305062,13.0000162,-0.509980738,1.89902421e-05,4.16626572e-05,0.00357246399,-25.6263752,-3.9879480997720212e-05,68.617283298797531
422,-88.567276000976562,0.50049537420272827,-9.6981057140510529e-06,-0.333897531,-0.623278081,-0.623365045,-0.333845645,12.9999104,-0.505827367,1.62622509e-05,2.90873722e-05,0.00355529785,-25.626564,-4.0149688720701981e-05,68.606233177184222
423,-88.350608825683594,0.50048571825027466,-9.4992419690242968e-06,-0.45831418,-0.53845942,-0.538535953,-0.458245158,13.0000429,-0.510538518,1.29055488e-05,1.73243752e-05,0.00355529785,-25.6260471,-3.8655598958332186e-05,68.605210358103378
424,-88.133941650390625,0.50046801567077637,-9.3563403424923308e-06,-0.561949253,-0.429223537,-0.429286182,-0.561866283,12.9999809,-0.510157108,9.11952156e-06,9.12927499e-06,0.0035533905,-25.6262264,-3.9370854695636874e-05,68.59190619705403
425,-87.917274475097656,0.50049394369125366,-9.3528979050461203e-06,-0.640102923,-0.300523162,-0.300568908,-0.64000982,12.9998798,-0.50619936,2.38828716e-06,3.64903826e-07,0.00356864929,-25.6264591,-3.9052963256834788e-05,68.584341218974231
426,-87.700607299804688,0.50046712160110474,-9.4011165856500156e-06,-0.689229786,-0.158197343,-0.158223897,-0.689130723,13.0000324,-0.511482775,-1.32404205e-06,-6.58047793e-06,0.00358772278,-25.6260986,-3.7050247192381662e-05,68.586489137310735
427,-87.483940124511719,0.50048184394836426,-9.4738043117104098e-06,-0.70710355,-0.00869567413,-0.00870159175,-0.707002997,12.9998913,-0.506781101,-3.72199293e-06,-1.11041736e-05,0.00360679626,-25.626524,-3.7590662638345207e-05,68.574567751744908
428,-87.26727294921875,0.50046628713607788,-9.6035228125401773e-06,-0.692912757,0.141199097,0.141214371,-0.692815423,13.000001,-0.509894848,-6.63468472e-06,-1.30583794e-05,0.00363540649,-25.6263428,-3.5778681437173333e-05,68.575973176389908
429,-87.050605773925781,0.50049209594726562,-9.761505680216942e-06,-0.64730072,0.284692079,0.284728169,-0.647211075,12.9999065,-0.506080151,-8.19158322e-06,-1.03284256e-05,0.00365638733,-25.6265392,-3.5794576009113436e-05,68.567355068987283
430,-86.833938598632812,0.50047802925109863,-9.9379458333714865e-06,-0.572337031,0.41527313,0.415328532,-0.572259307,13.0000372,-0.510581434,-9.08437414e-06,-1.19917822e-05,0.00367546082,-25.6261272,-3.4236907958983228e-05,68.567733890702343
431,-86.617271423339844,0.50049954652786255,-1.0066776667372324e-05,-0.471420228,0.527023911,0.527096331,-0.471357793,12.9999113,-0.507191122,-6.78266679e-06,2.18802597e-07,0.00367355347,-25.6262226,-3.485679626464729e-05,68.556028413057504
432,-86.400604248046875,0.50046014785766602,-1.0130021109944209e-05,-0.349128276,0.614875615,0.614961684,-0.349083871,13.0000267,-0.512622356,-3.09874486e-06,3.54551594e-06,0.00365829468,-25.6259289,-3.3378601074217605e-05,68.556176153407151
433,-86.183944702148438,0.50049716234207153,-1.0211580047325697e-05,-0.211002171,0.674847186,0.674942851,-0.210977718,12.9997959,-0.504849911,-2.94999109e-06,-6.30934665e-06,0.00365257263,-25.6264935,-3.3823649088540523e-05,68.545675410362392
434,-85.967277526855469,0.5004613995552063,-1.0264848242513835e-05,-0.0633109137,0.70421654,0.70431751,-0.063307479,13.0000238,-0.512307703,-3.10178621e-06,-5.84829831e-06,0.00365066528,-25.6259785,-3.0422210693358232e-05,68.557070355848239
435,-85.7506103515625,0.50049281120300293,-1.0336223567719571e-05,0.087254554,0.701653004,0.701754689,0.087236546,12.9998255,-0.505302966,-3.94428571e-06,-8.53351958e-06,0.00368690491,-25.626543,-3.0819574991860837e-05,68.547546933030645
436,-85.533943176269531,0.5004611611366272,-1.0389228918938898e-05,0.233861059,0.667272747,0.667370498,0.233822167,13.0000324,-0.511730671,-3.43804913e-06,-1.04237261e-05,0.00368881226,-25.6261024,-2.7910868326821774e-05,68.556839426292456
437,-85.317276000976562,0.50050610303878784,-1.0551578270678874e-05,0.369865298,0.602633715,0.602723002,0.369807243,12.9998331,-0.504463613,-7.9375086e-06,-2.17881461e-05,0.00370407104,-25.626524,-2.8451283772785315e-05,68.547096284740292
438,-85.100608825683594,0.50047093629837036,-1.0702658983063884e-05,0.489094496,0.510670185,0.510746837,0.489019811,13.0000734,-0.512932241,-8.62480738e-06,-1.79362833e-05,0.00372123718,-25.6258316,-2.5669733683267085e-05,68.556225913523278
439,-84.883941650390625,0.50048613548278809,-1.0849003956536762e-05,0.586147964,0.395548105,0.395608544,0.586059809,12.9998655,-0.506962299,-9.01167641e-06,-1.07332453e-05,0.00374221802,-25.6263828,-2.6893615722655108e-05,68.543107490757876
