# variant=prism-Nmax prism_sides=42 steps=600 dt=0.016666666666666666 substeps=4
# config v=prism-Nmax N=42 R=0.514100015 W=0.4375 m=44 iS=0.699999988 iT=0.550000012 rho=77 gnd=400/1/60 mu=1 g=10 x0=-180 v0=13 gap=0.00100000005 load=1900 ctl=1 tgt=13 kp=440 ki=1100 fmax=1900 dt=0.016666666666666666 sub=4
step,px,py,pz,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz,integral,w_drive_signed
242,-127.78549194335938,0.5229763388633728,1.5412751436233521,0.672000051,-0.254068285,-0.22009024,0.659867823,12.9632654,0.298835814,0.586620092,1.13907552,0.0269985199,-25.0889378,0.1295170307159425,8136.4349294930671
243,-127.56880950927734,0.52046006917953491,1.5510520935058594,0.610839546,-0.385604352,-0.354731917,0.593590498,13.0233545,-0.420861185,0.586620092,1.14552975,0.0419483185,-25.0886078,0.13012927373250338,8170.8669314463423
244,-127.35122680664062,0.50594890117645264,1.5608290433883667,0.523089111,-0.500247896,-0.474013895,0.501438737,13.0736818,-1.14055824,0.586620092,1.1586436,0.0515422821,-25.0879936,0.12974003156026218,8199.8177735525933
245,-127.13607025146484,0.51521360874176025,1.5713522434234619,0.412887096,-0.593157053,-0.574087858,0.384853244,12.9251728,0.149795294,0.631392002,1.23895454,0.000650405884,-25.3204689,0.1285120010375978,8223.5772632727749
246,-126.919677734375,0.51669824123382568,1.5813462734222412,0.284130841,-0.660449743,-0.647456169,0.252737701,13.0080996,-0.257693201,0.59964031,1.1660378,0.00426673889,-25.2143784,0.12975912094116226,8261.3630101794679
247,-126.70390319824219,0.52215927839279175,1.592204213142395,0.143214241,-0.698453963,-0.692565739,0.109565228,12.9662056,0.192749262,0.651478469,1.26474476,-0.0107955933,-25.1220169,0.12962412834167497,8291.4383895248866
248,-126.48717498779297,0.51787489652633667,1.6030621528625488,-0.0037128292,-0.705712676,-0.707457602,-0.0382058248,13.0258484,-0.526947737,0.651478469,1.26141095,-0.015794754,-25.1222038,0.13018736839294451,8325.6217063048571
249,-126.27029418945312,0.50506734848022461,1.6136068105697632,-0.151226819,-0.682479322,-0.690767169,-0.184913933,13.031559,-1.03271246,0.632677615,1.22764957,-0.00241851807,-25.2402992,0.12975656191507992,8354.2548245606013
250,-126.05475616455078,0.51312196254730225,1.6236519813537598,-0.292743534,-0.629661739,-0.642470002,-0.324129045,12.9507723,0.0516445935,0.60271275,1.19205749,0.00108337402,-25.3843327,0.129230578740438,8382.0658012744152
251,-125.83811950683594,0.51539558172225952,1.6335617303848267,-0.421111554,-0.547476411,-0.567691505,-0.447952032,13.0216465,-0.334741503,0.594583988,1.16016459,0.00395202637,-25.2981319,0.13005104064941425,8417.6178979274464
252,-125.621826171875,0.5205264687538147,1.6435549259185791,-0.53047955,-0.44169876,-0.467671692,-0.552066088,12.9966049,0.0346195102,0.599592566,1.16474974,0.00238037109,-25.2132359,0.12969026565551778,8446.5422071366629
253,-125.40509033203125,0.51881855726242065,1.6541688442230225,-0.616123438,-0.317058414,-0.346891731,-0.632085502,13.0244045,-0.310168743,0.636837959,1.23355234,-0.00948524475,-25.1490002,0.12974685033162456,8477.8340179438455
254,-125.18749237060547,0.50615221261978149,1.6647827625274658,-0.674943864,-0.178459093,-0.211205393,-0.684101939,13.0743999,-1.02986574,0.636837959,1.23209453,-0.0125198364,-25.1490898,0.12934010823567729,8506.5941119645431
255,-124.97164154052734,0.51203787326812744,1.6748143434524536,-0.703337789,-0.031168377,-0.0643148869,-0.707253993,12.9665937,-0.0614089966,0.601896286,1.18776906,-0.00157356262,-25.4031372,0.128100109100342,8530.2663883834593
256,-124.75494384765625,0.51481729745864868,1.6844227313995361,-0.701583445,0.117336735,0.0844916701,-0.697763562,13.0240536,-0.315424621,0.576502442,1.12671638,0.00431442261,-25.335247,0.12865688006083192,8564.0440267712038
257,-124.53830718994141,0.51844680309295654,1.6956321001052856,-0.668495119,0.260199815,0.229380026,-0.657871783,13.0168142,-0.18786335,0.672565341,1.31307876,-0.0167484283,-25.2658119,0.12825598716735861,8592.4508364789435
258,-124.32244110107422,0.52414798736572266,1.7086660861968994,-0.607049406,0.391233236,0.364198446,-0.588036656,12.9710102,0.385285497,0.782036483,1.51505315,-0.04712677,-25.0961742,0.12797574996948263,8621.3509657863924
259,-124.10565185546875,0.52307254076004028,1.7217000722885132,-0.520173371,0.504423738,0.482734829,-0.491877496,13.0291653,-0.334411502,0.782036483,1.49481201,-0.0820713043,-25.0972729,0.12845891316731792,8654.6901748467862
260,-123.88799285888672,0.51000219583511353,1.734734058380127,-0.410562217,0.595830321,0.579961419,-0.374259025,13.0778294,-1.0541085,0.782036483,1.45971668,-0.10184288,-25.0992393,0.12797282536824564,8682.6924419476472
261,-123.67201995849609,0.51690500974655151,1.7431552410125732,-0.281573802,0.662017345,0.651765227,-0.240106985,12.9734697,-0.127276927,0.505270243,0.962484956,0.0283641815,-25.3169823,0.12667566935221375,8705.7257972223506
262,-123.45524597167969,0.51630723476409912,1.7505233287811279,-0.138450831,0.702309251,0.69142133,-0.0976207256,13.0280952,-0.343699366,0.442084998,0.862093568,0.058921814,-25.2251549,0.1271178404490155,8738.5167645436177
263,-123.23957061767578,0.52238517999649048,1.7623322010040283,0.00885428302,0.707374156,0.705011249,0.0500265583,12.9586296,0.0748789012,0.708531141,1.38600659,-0.0286197662,-25.1251202,0.12664958635966003,8766.046879969841
264,-123.02320861816406,0.5196683406829834,1.7751209735870361,0.15575771,0.681421459,0.688034654,0.194968641,13.0038824,-0.435548663,0.767323554,1.49556744,-0.0194225311,-25.0675125,0.12733909289042175,8800.1858678630524
265,-122.80593109130859,0.50537234544754028,1.7879097461700439,0.295847327,0.625499606,0.641389847,0.331426769,13.0562925,-1.15524566,0.767323554,1.50315046,-0.0315475464,-25.0670681,0.12727438608805358,8830.2947104583855
266,-122.59110260009766,0.51557332277297974,1.8009185791015625,0.424417108,0.540630937,0.566879213,0.454132438,12.906002,0.184450865,0.780530095,1.52749217,-0.0101623535,-25.2938652,0.12633617719014506,8855.0813563015708
267,-122.37488555908203,0.51718837022781372,1.8126692771911621,0.53252697,0.434408754,0.465771973,0.557458997,12.9987688,-0.255122393,0.705039978,1.36824369,0.00581550598,-25.1843719,0.12790280977884949,8894.1489166097563
268,-122.15933227539062,0.52258670330047607,1.8251934051513672,0.617474377,0.308926284,0.344710052,0.635975659,12.9532337,0.222311795,0.751450062,1.45840895,-0.00863265991,-25.0850182,0.12792332967122416,8924.6397096063301
269,-121.94281005859375,0.51879507303237915,1.8377175331115723,0.675691545,0.169961721,0.209110498,0.686168253,13.0143299,-0.497385204,0.751450062,1.45621765,-0.0113105774,-25.0851555,0.12870276769002298,8959.625010507667
270,-121.72605133056641,0.50429660081863403,1.8500107526779175,0.704150915,0.0230804645,0.0635697693,0.706822336,13.0247822,-1.16945505,0.737596393,1.43084323,-0.000644683838,-25.199894,0.12846393585205099,8988.988922579827
271,-121.51103973388672,0.51364409923553467,1.8631832599639893,0.702858448,-0.125922605,-0.085418433,0.694864869,12.9192657,0.143336356,0.790349424,1.54896295,-0.00148582458,-25.3397884,0.12805089950561543,9017.0681219778944
272,-121.29477691650391,0.51616811752319336,1.8764758110046387,0.668980956,-0.268477917,-0.229931623,0.65384686,13.0007954,-0.284085631,0.797549844,1.55386972,-0.0067691803,-25.2375393,0.12939647038777688,9055.2859232330684
273,-121.07883453369141,0.52137595415115356,1.8893790245056152,0.606678784,-0.398864239,-0.364198327,0.583273351,12.9764881,0.0862476826,0.774194598,1.50199533,0.000230789185,-25.1521683,0.12938321431477884,9085.993951230872
274,-120.862060546875,0.51756232976913452,1.9017660617828369,0.517358005,-0.51184988,-0.482085645,0.487795025,13.0279474,-0.510555625,0.7432248,1.43737447,0.0108604431,-25.134161,0.12977507909139016,9119.1428612167292
275,-120.64518737792969,0.50432264804840088,1.9145296812057495,0.405086726,-0.602544069,-0.579554737,0.370083362,13.0310898,-1.06623733,0.76581949,1.48913062,0.00652503967,-25.2509594,0.12930928866068542,9147.4758644694994
276,-120.42964172363281,0.51151394844055176,1.9275985956192017,0.274948925,-0.666107178,-0.652474999,0.234479591,12.9512157,-0.0110505819,0.784132361,1.53586459,0.00176048279,-25.4066906,0.12879112561543801,9175.2261566691705
277,-120.21308135986328,0.5178341269493103,1.9380441904067993,0.132636741,-0.701091468,-0.694877088,0.089578256,13.0169458,-0.106228352,0.626733065,1.21711111,0.0226974487,-25.3299408,0.12960419654846211,9210.6182150894219
278,-119.99633026123047,0.51964908838272095,1.9504808187484741,-0.0156644899,-0.70557642,-0.706011236,-0.0588627979,13.0243311,0.0100427866,0.746195614,1.45131648,0.00163650513,-25.2048512,0.12932176589965841,9239.9465008917905
279,-119.77972412109375,0.520163893699646,1.9652702808380127,-0.162822723,-0.6771909,-0.687844753,-0.20437941,13.015276,-0.186107159,0.887369752,1.72303808,-0.0395126343,-25.1553669,0.12891624768575052,9268.4821163368488
280,-119.56442260742188,0.52458339929580688,1.9813992977142334,-0.30270499,-0.618604124,-0.640080929,-0.340580642,12.9371128,0.272342265,0.967740238,1.87361598,-0.0526771545,-25.0106678,0.12866164843241393,9297.609260845813
281,-119.34813690185547,0.5216255784034729,1.9975283145904541,-0.428858131,-0.532522142,-0.565480173,-0.46123004,13.0012035,-0.447354734,0.967740238,1.8521198,-0.086063385,-25.0122013,0.12970976829528827,9334.2722599422632
282,-119.13155364990234,0.51294124126434326,2.0117154121398926,-0.536305368,-0.424015611,-0.464930534,-0.562518358,13.0151434,-0.756410301,0.851228356,1.62840629,-0.00183105469,-25.0924435,0.12968970934549987,9365.1075617186361
283,-118.91600036621094,0.51957523822784424,2.0209665298461914,-0.618846178,-0.298420876,-0.3428379,-0.640653253,12.9524651,-0.184737504,0.555072486,1.07331502,0.0751514435,-25.1845798,0.12943731943766296,9394.4655297996214
284,-118.70066070556641,0.52381736040115356,2.0306034088134766,-0.67343986,-0.160488456,-0.20534344,-0.691777706,12.9437971,0.220159054,0.578215837,1.13197219,0.0477561951,-25.0007992,0.13022956848144551,9429.6934599488868
285,-118.48426818847656,0.51998984813690186,2.0402402877807617,-0.698786616,-0.0163890589,-0.059007585,-0.712703884,13.0074263,-0.499537945,0.578215837,1.17519641,0.103420258,-24.9986534,0.13116628328959168,9466.1103070864574
286,-118.26796722412109,0.51173239946365356,2.0517299175262451,-0.695567787,0.129605934,0.0899232998,-0.700929105,12.9982624,-0.841284573,0.689373612,1.37213278,0.0222892761,-25.1080856,0.13104251225789409,9496.6595505104597
287,-118.05300140380859,0.5180891752243042,2.0694112777709961,-0.663727522,0.269723326,0.235413387,-0.656731129,12.9185524,-0.167567313,1.06088495,2.09975672,-0.0581912994,-25.1417713,0.13107147216796897,9527.8602886474673
288,-117.83760070800781,0.51884192228317261,2.0881485939025879,-0.605181873,0.397389621,0.370846301,-0.58164382,12.9497814,-0.098636955,1.12424314,2.17649031,-0.087266922,-25.0301762,0.13242893218994162,9566.7129920667194
289,-117.62254333496094,0.52574467658996582,2.1021728515625,-0.518091798,0.508462369,0.488781303,-0.483879924,12.9272156,0.210734963,0.84144938,1.60759783,0.0210132599,-24.9880753,0.13326590855916362,9602.8592107817713
290,-117.40638732910156,0.52176010608673096,2.1161971092224121,-0.408150792,0.598058045,0.584814489,-0.36569342,12.994873,-0.508962035,0.84144938,1.5632143,0.0013217926,-24.9908867,0.13447898228963237,9641.5444379883556
291,-117.18985748291016,0.51192587614059448,2.1283543109893799,-0.279475093,0.662928462,0.654776514,-0.231705144,13.0132942,-0.857719481,0.729427755,1.37634337,0.00615501404,-25.0912781,0.13456443150838238,9674.1173076716332
292,-116.97416687011719,0.51851111650466919,2.1347732543945312,-0.137707904,0.700589538,0.694605589,-0.0879426673,12.9616098,-0.141463816,0.385131627,0.732545495,0.0827674866,-25.2243347,0.13434286117553731,9704.8301484868625
293,-116.75835418701172,0.52070671319961548,2.144888162612915,0.0101074604,0.707956254,0.703702927,0.0591446087,12.9721956,-0.0353699625,0.606897831,1.18842793,0.0331535339,-25.071703,0.1349826971689862,9740.4320837245123
294,-116.54312896728516,0.52514630556106567,2.1588234901428223,0.156849191,0.681913555,0.684861779,0.203363076,12.9361143,0.106101424,0.836126685,1.64431083,-0.0421886444,-24.9635715,0.13544610341389993,9775.0825205780766
295,-116.32682800292969,0.51941782236099243,2.1727588176727295,0.296693772,0.62531656,0.637535214,0.33837989,13.0031996,-0.613595605,0.836126685,1.67378592,-0.052148819,-24.9615879,0.13651086489359557,9813.4637216635656
296,-116.11078643798828,0.51025724411010742,2.1889169216156006,0.425207257,0.539805532,0.563636363,0.458391786,12.9834957,-0.868966103,0.969483316,1.89308643,-0.0209655762,-25.0850468,0.13645753860473653,9845.6528667395578
297,-115.89601135253906,0.520119309425354,2.2030432224273682,0.534866989,0.430686235,0.464939326,0.558800697,12.9090157,0.118957758,0.847571969,1.64941275,-0.0190467834,-25.1528149,0.13673261006673196,9879.5100260752788
298,-115.67984771728516,0.51800572872161865,2.2162406444549561,0.619526982,0.3046,0.344478041,0.636191905,12.9966688,-0.394168109,0.791840613,1.52313364,0.00315475464,-25.0684204,0.13824901580810567,9920.7612325257451
299,-115.46510314941406,0.52516275644302368,2.2256624698638916,0.675850689,0.166374832,0.20794031,0.687245309,12.9063129,0.441738069,0.565314889,1.09563673,0.0825176239,-24.9796505,0.13830453554789246,9953.7884095892277
300,-115.24923706054688,0.52502822875976562,2.2350842952728271,0.702078462,0.0219759997,0.0624464899,0.709015727,12.9795551,-0.27795893,0.565314889,1.11538947,0.127296448,-24.9785938,0.1398659865061444,9995.6166039635664
301,-115.03227233886719,0.51289874315261841,2.2445061206817627,0.698203683,-0.123167634,-0.0859373808,0.699968696,13.0412388,-0.997655928,0.565314889,1.15497684,0.155889511,-24.9766216,0.14020673433939634,10031.012336139564
302,-114.81758880615234,0.51983767747879028,2.2606418132781982,0.666547358,-0.263812125,-0.230493188,0.658020258,12.9002113,-0.174791574,0.968147993,1.9057858,-0.0650863647,-25.0811596,0.13951942125956235,10060.270519083973
303,-114.60254669189453,0.51991790533065796,2.2778174877166748,0.607897639,-0.392432004,-0.365437508,0.58558774,12.9306355,-0.0778141618,1.03053594,1.99230433,-0.0756835938,-24.946022,0.14118256568908708,10102.807649590961
304,-114.38823699951172,0.5273747444152832,2.2908167839050293,0.521868408,-0.50412178,-0.483822137,0.489316583,12.8850393,0.353081346,0.779964805,1.48946297,0.0387363434,-24.8821564,0.14233864148457862,10142.712879090177
305,-114.17266845703125,0.52576261758804321,2.3038160800933838,0.412801325,-0.594660401,-0.580330193,0.373082936,12.9635077,-0.366615653,0.779964805,1.45434499,0.0265865326,-24.8842468,0.14425465265909848,10187.470512902035
306,-113.95591735839844,0.51215553283691406,2.3168153762817383,0.285892725,-0.659864902,-0.651755095,0.24095434,13.0296965,-1.08631265,0.779964805,1.41795969,0.0338001251,-24.8863182,0.14486285845438657,10225.416626663622
307,-113.74144744873047,0.52292329072952271,2.322643518447876,0.14542374,-0.698882878,-0.693297088,0.0987613946,12.8891153,0.0902183056,0.349684119,0.66563642,0.11384201,-25.0751934,0.14436791737874366,10256.840869836155
308,-113.52562713623047,0.51771384477615356,2.3285224437713623,-0.00263693184,-0.709480286,-0.703172505,-0.0466828346,12.9825516,-0.614123285,0.353761971,0.700393319,0.198162079,-25.0257549,0.14621599515279152,10301.759191883253
309,-113.30951690673828,0.50679749250411987,2.3357288837432861,-0.150500491,-0.687329352,-0.684253931,-0.191636443,12.9907732,-1.05487072,0.432391584,0.875415564,0.0716056824,-25.1524563,0.14650680224100765,10338.244839720444
310,-113.09454345703125,0.51193112134933472,2.3478283882141113,-0.292781681,-0.634141207,-0.635691106,-0.328695476,12.9197884,-0.269952118,0.728946686,1.46038616,-0.0267105103,-25.2950401,0.14666058222452816,10373.821043286824
311,-112.87906646728516,0.51754164695739746,2.3641259670257568,-0.423575193,-0.548073113,-0.564587474,-0.448821902,12.9565735,-0.0669862032,0.977860868,1.92833722,-0.0611381531,-25.1842918,0.14799744288126643,10416.279683160657
312,-112.66319274902344,0.52115100622177124,2.3799738883972168,-0.534793019,-0.439352214,-0.467405468,-0.549998403,12.9783163,0.100618243,0.950874925,1.83618319,-0.0646476746,-25.0977421,0.148721218109131,10455.626661867756
313,-112.44696044921875,0.52387130260467529,2.3931846618652344,-0.621522069,-0.312667072,-0.349045962,-0.627787054,12.9984951,-0.0440953672,0.792648673,1.50454664,-0.00279998779,-25.0666809,0.14908261299133316,10493.13472175545
314,-112.22966766357422,0.5156395435333252,2.406395435333252,-0.680364907,-0.172736794,-0.2152697,-0.678914189,13.0608654,-0.763792396,0.792648673,1.45291138,-0.0208072662,-25.0697021,0.14910769462585463,10528.976572682248
315,-112.0128173828125,0.5130927562713623,2.4152355194091797,-0.706068814,-0.0254533663,-0.069690384,-0.704245865,13.0305042,-0.560325623,0.530398726,1.00662351,0.010225296,-25.2832623,0.14809327125549329,10558.781177048231
316,-111.79595184326172,0.5152428150177002,2.4213423728942871,-0.70136869,0.123185337,0.0787066817,-0.69764787,13.0330172,-0.382025778,0.36641705,0.710353136,0.0698757172,-25.330513,0.14758486747741711,10591.250927574221
317,-111.57939147949219,0.51961302757263184,2.4315340518951416,-0.666953683,0.265772551,0.223478571,-0.659238279,13.0146589,-0.189860225,0.611496687,1.20664287,0.0191497803,-25.2412071,0.14703458150227877,10623.313798898931
318,-111.36323547363281,0.52359664440155029,2.4459397792816162,-0.605953872,0.395704269,0.35874331,-0.589526236,12.9912939,0.0325525999,0.864337683,1.69389617,-0.0592823029,-25.0944443,0.14679026603698744,10656.937023816947
319,-111.14643859863281,0.51899290084838867,2.4608430862426758,-0.519438922,0.507401288,0.479018629,-0.493222386,13.0286894,-0.58671844,0.896595061,1.73751736,-0.0167198181,-25.1166916,0.14693536758422865,10692.831057314161
320,-110.929443359375,0.50716286897659302,2.4756062030792236,-0.409106284,0.597903311,0.578217864,-0.375243634,13.0409374,-0.919876516,0.885784507,1.7143122,-0.0303993225,-25.2145176,0.1464572111765545,10725.217263675935
321,-110.71385955810547,0.51748710870742798,2.4898166656494141,-0.280778766,0.661694527,0.652570903,-0.23973909,12.9553909,0.195964277,0.852633119,1.65329564,-0.0193843842,-25.3313808,0.1457749207814536,10756.113812403322
322,-110.49686431884766,0.51884222030639648,2.5027105808258057,-0.139411852,0.697957039,0.695957899,-0.0951995254,13.0452852,-0.237439528,0.773637414,1.48461664,0.00457954407,-25.2294979,0.14651840527852392,10795.245407397086
323,-110.28016662597656,0.52191025018692017,2.513737678527832,0.00834328681,0.704557776,0.707604825,0.053143248,13.0217762,0.028737098,0.661630332,1.27632248,0.0415897369,-25.1781654,0.14576365152994808,10825.899698775998
324,-110.06293487548828,0.51782685518264771,2.5253758430480957,0.155328646,0.679140031,0.689231813,0.199000746,13.0553112,-0.551782548,0.698287308,1.35272741,0.0131034851,-25.1795998,0.14540071487426773,10858.703015276611
325,-109.84564208984375,0.50562304258346558,2.5380980968475342,0.29638046,0.622967243,0.640934408,0.336561531,13.0567875,-1.02929306,0.763332546,1.48967171,0.0226325989,-25.2868843,0.14447886149088557,10888.212194348536
326,-109.62969970703125,0.51350772380828857,2.5514881610870361,0.425121248,0.537569284,0.564978063,0.45944652,12.9754457,0.0633369386,0.803409517,1.57779634,0.00461387634,-25.4163628,0.14353240331014014,10917.177768830399
327,-109.41253662109375,0.51508677005767822,2.5637683868408203,0.533950329,0.429350972,0.463468134,0.561918199,13.0538368,-0.407045007,0.736811638,1.43411934,0.0114116669,-25.3488121,0.143941640853882,10953.878525493974
328,-109.19576263427734,0.52002030611038208,2.5759565830230713,0.618854702,0.302413791,0.341489166,0.639491975,13.0253983,-0.0167102218,0.731294155,1.42219532,0.0138893127,-25.2757912,0.14304436047871924,10983.109169719477
329,-108.97883605957031,0.52088630199432373,2.58811354637146,0.676042795,0.162622824,0.20433864,0.689032435,13.0361376,-0.0937161744,0.729423761,1.41748297,0.0127792358,-25.1810951,0.14262105623881038,11014.86814803149
330,-108.76100921630859,0.51182752847671509,2.6002705097198486,0.703182042,0.0160812307,0.0582462996,0.708437562,13.0895395,-0.813413143,0.729423761,1.42919493,0.0262374878,-25.1804314,0.14201876322428403,11045.624775688619
331,-108.54416656494141,0.51029223203659058,2.6131055355072021,0.700452328,-0.132541001,-0.0911534205,0.695334792,13.0269651,-0.522725403,0.77009964,1.5088172,0.00629425049,-25.3786201,0.14052643775939958,11070.988981854091
332,-108.32773590087891,0.51829379796981812,2.6278102397918701,0.665625632,-0.274950236,-0.236568823,0.652211666,13.0063038,0.0501925647,0.882275701,1.73373711,-0.015039444,-25.3512707,0.14007701873779313,11101.9254334054
333,-108.11032867431641,0.51626044511795044,2.6429202556610107,0.602671027,-0.404620439,-0.371403039,0.578903913,13.0659018,-0.340036333,0.906601012,1.75719905,-0.0270652771,-25.2642231,0.13997195561726905,11134.875689558832
334,-107.89382934570312,0.52260690927505493,2.6563606262207031,0.512455702,-0.516531706,-0.48916927,0.480934113,13.0075026,0.135902941,0.806417048,1.56120622,0.00430488586,-25.2226219,0.13887359301249202,11161.968665085764
335,-107.67644500732422,0.51825755834579468,2.6698009967803955,0.39942342,-0.60595721,-0.584885478,0.362195969,13.0641165,-0.583794057,0.806417048,1.55067492,-0.00161933899,-25.22328,0.13874855041503922,11194.511341725514
336,-107.45877838134766,0.50504499673843384,2.682192325592041,0.267968297,-0.669305325,-0.654722691,0.22707212,13.077651,-1.08477545,0.743484139,1.43795609,-0.00293540955,-25.3245392,0.13767994244893408,11221.628320862123
337,-107.24259185791016,0.51277011632919312,2.6952028274536133,0.124524012,-0.701625645,-0.696951449,0.0804616511,12.9877281,0.0356904864,0.780626774,1.5273211,0.0102005005,-25.4652195,0.13638575871785499,11247.015321796443
338,-107.02528381347656,0.51614797115325928,2.7065160274505615,-0.0240357723,-0.703562558,-0.706880808,-0.0688589737,13.0606108,-0.310869217,0.678793371,1.31852341,0.0219917297,-25.3880157,0.13659029006958026,11280.847519726287
339,-106.80818176269531,0.51947867870330811,2.7186408042907715,-0.171388194,-0.674554408,-0.685147941,-0.214883342,13.0437527,-0.0252742469,0.727488041,1.41585946,0.0136165619,-25.2906666,0.13558011054992694,11307.713428346457
340,-106.59128570556641,0.5210421085357666,2.7336127758026123,-0.311030388,-0.614625156,-0.634394467,-0.350770175,13.0323973,-0.0999025106,0.898318052,1.74568856,-0.0415611267,-25.1939278,0.13485089937845884,11335.925733168513
341,-106.37496948242188,0.52143394947052002,2.7498223781585693,-0.437101215,-0.527039468,-0.556459546,-0.470664114,12.997859,-0.0795537829,0.972575665,1.8837837,-0.0469455719,-25.1073627,0.13431094487508158,11364.971873299841
342,-106.15775299072266,0.51261121034622192,2.7660319805145264,-0.5438869,-0.415909618,-0.455022454,-0.569351256,13.0541792,-0.799250782,0.972575665,1.86715162,-0.0774765015,-25.1085205,0.1343466281890871,11397.321016771088
343,-105.94132995605469,0.51626670360565186,2.7768468856811523,-0.626115084,-0.286922842,-0.332170248,-0.644451916,13.0028811,-0.358760417,0.648887873,1.24827754,0.0205020905,-25.2994461,0.13344364166259784,11424.18116496463
344,-105.72490692138672,0.51942235231399536,2.7874877452850342,-0.67818743,-0.147313461,-0.192892179,-0.693652093,13.0060444,-0.0265091062,0.638456404,1.24790406,0.0431289673,-25.2006569,0.13339562416076678,11455.725232473627
345,-105.50882720947266,0.5231705904006958,2.8017177581787109,-0.702637732,-0.000730538857,-0.0464949608,-0.710026681,12.9851294,0.0550031066,0.853804648,1.67116189,-0.0298309326,-25.0913773,0.1332948843638104,11486.905916297801
346,-105.29220581054688,0.51965612173080444,2.8167331218719482,-0.6979087,0.145654261,0.101543203,-0.693827987,13.0190763,-0.502459764,0.900921822,1.75560319,-0.0252132416,-25.0806389,0.13354272842407244,11520.140896355764
347,-105.07536315917969,0.5053635835647583,2.8320987224578857,-0.662709296,0.286201864,0.245859414,-0.646883368,13.0302515,-1.15082288,0.921934843,1.79320288,-0.0166282654,-25.1852112,0.13322478930155454,11550.219800453939
348,-104.86023712158203,0.51535463333129883,2.8472380638122559,-0.598672986,0.414644033,0.379939973,-0.570356607,12.9263563,0.16181308,0.908366859,1.77400434,-0.0183753967,-25.3249569,0.13272059758504251,11578.924198041885
349,-104.64372253417969,0.51722300052642822,2.8610897064208984,-0.505894184,0.525560796,0.495515108,-0.471509904,13.0163231,-0.272818208,0.831097841,1.61025763,0.000673294067,-25.2252293,0.13394799232482929,11617.625171243042
350,-104.42766571044922,0.5218016505241394,2.8747134208679199,-0.391146183,0.613146961,0.589283586,-0.351852715,12.98314,0.121739805,0.81742692,1.58550477,0.00567054749,-25.1416397,0.13367594083150247,11647.953923048419
351,-104.21067047119141,0.51731348037719727,2.8883371353149414,-0.259930342,0.673080266,0.657612026,-0.216669485,13.0416498,-0.597957194,0.81742692,1.58559883,0.0115890503,-25.1416435,0.13395694096883157,11681.527898260334
352,-103.99365997314453,0.50494462251663208,2.9021327495574951,-0.116498224,0.703696072,0.69727087,-0.0710878596,13.0388136,-1.02730572,0.827743173,1.60947859,0.00588607788,-25.2701893,0.1332627773284914,11709.567153004209
353,-103.77796936035156,0.51260405778884888,2.916327953338623,0.032432802,0.701975524,0.70710063,0.0786590353,12.9600401,0.030074358,0.85171032,1.66889548,0.00280380249,-25.4066181,0.13261588414510109,11737.541631748805
354,-103.56113433837891,0.51645207405090332,2.9286973476409912,0.17926836,0.670116484,0.684462786,0.224315703,13.0334463,-0.287185162,0.742158294,1.44138169,0.0179176331,-25.3347206,0.1332818826039634,11773.049047463552
355,-103.34441375732422,0.51966011524200439,2.9416520595550537,0.31793046,0.609434962,0.630808532,0.359985948,13.0218086,-0.0181413889,0.777284384,1.51168966,0.0131893158,-25.2362881,0.13272444407145201,11801.673954744983
356,-103.12784576416016,0.52075815200805664,2.9571597576141357,0.44276315,0.520883858,0.550681055,0.478948057,13.0132389,-0.127895713,0.930464149,1.80717921,-0.0377502441,-25.149889,0.13236096700032571,11831.257621758112
357,-102.91040802001953,0.51112973690032959,2.9726674556732178,0.54824388,0.409009784,0.446987331,0.576491177,13.0661831,-0.847592711,0.930464149,1.80346274,-0.0528316498,-25.1501408,0.13214031855265318,11861.695718759564
358,-102.69384765625,0.51322007179260254,2.9860174655914307,0.63001585,0.278258443,0.322622508,0.649281919,13.0100355,-0.309547067,0.801006794,1.55632257,-0.00529289246,-25.364521,0.13103726704915383,11886.899147846774
359,-102.47691345214844,0.51263374090194702,3.0009696483612061,0.682696819,0.136349425,0.183051378,0.694136977,13.0358038,-0.578395545,0.89713335,1.75214005,0.00518989563,-25.3386612,0.13087000846862812,11917.256355719301
360,-102.26018524169922,0.51728272438049316,3.0135996341705322,0.706411541,-0.012027693,0.0365239531,0.706756115,13.0219374,-0.306626558,0.757800639,1.47345364,0.0257930756,-25.3308716,0.13027327855428078,11945.080620029825
361,-102.04405975341797,0.5225670337677002,3.0278880596160889,0.697605729,-0.159509003,-0.111683503,0.689514279,12.9863462,0.246511519,0.857305765,1.66627264,-0.0070514679,-25.1512852,0.12990765571594257,11974.007308794877
362,-101.82703399658203,0.51917868852615356,3.0421764850616455,0.658659577,-0.299494237,-0.254743487,0.641542375,13.0427504,-0.47318548,0.857305765,1.67190981,-0.00124549866,-25.1509132,0.13013521830240904,12006.376387869099
363,-101.60916137695312,0.50427877902984619,3.0564649105072021,0.591088414,-0.426199347,-0.386732757,0.565160513,13.0898466,-1.19288254,0.857305765,1.67867374,0.00103759766,-25.1504726,0.12942271232604999,12033.502604050469
364,-101.39371490478516,0.51307535171508789,3.0711987018585205,0.497563094,-0.534672916,-0.503078461,0.46202603,12.9413939,0.0903550386,0.884023428,1.73530674,6.29425049e-05,-25.3997288,0.12792526880900085,12055.682529983858
