# schema=jv-steering-release-trace/v1
# commit=4b6eb953b64660b3eec43b66efcc3343635fa66f tree=bd34d9abfef39b6cefbaac149dd02a5088a46679 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=-0.500000 artificial_centering=false
step,time_s,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,loaded_contact_points,contact_manifolds
183,3.066666827,-34.432876587,-31.876224518,+5.134111404,-13.118777275,-1.128174424,+1.196519136,-0.081661016,+0.001429044,+43.264999390,+98.562294006,+295.962677002,+1.694050431,+0.943204463,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
184,3.083333494,-34.345020294,-31.892770767,+5.122343063,-13.066989899,-1.122517228,+1.188895941,-0.081629045,+0.001056802,+44.299686432,+97.434776306,+285.955566406,+1.678757310,+0.961353779,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
185,3.100000162,-34.263599396,-31.933790207,+5.110084534,-13.009814262,-1.116600513,+1.180678129,-0.081610627,+0.000363257,+47.210399628,+96.033782959,+275.663482666,+1.659875393,+0.979916275,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
186,3.116666829,-33.901763916,-31.988557816,+5.091897964,-12.951053619,-1.104415894,+1.170976639,-0.081472233,+0.008549865,+94.592880249,+94.592880249,+277.447448730,+1.105557799,+0.999390244,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
187,3.133333497,-33.611450195,-32.029365540,+5.087953091,-12.811693192,-1.101622224,+1.157046795,-0.081436135,-0.000014272,-90.789482117,+94.842636108,+210.436187744,+1.334896326,+1.018079519,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
188,3.150000164,-33.544364929,-32.058631897,+5.091048717,-12.708430290,-1.105412960,+1.148104191,-0.081229903,-0.005253237,-48.254673004,+85.461059570,+145.483627319,+1.610387564,+1.016995311,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
189,3.166666832,-33.440231323,-32.088382721,+5.083645821,-12.619098663,-1.104206204,+1.138108730,-0.081148535,-0.003785111,-12.447629929,+76.367706299,+138.932128906,+1.544179440,+1.041862488,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
190,3.183333499,-33.545181274,-32.119239807,+5.062914848,-12.587486267,-1.098871827,+1.130534649,-0.081255555,-0.006929599,+6.554934025,+75.450492859,+177.985961914,+1.516176462,+1.023612499,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
191,3.200000167,-33.742851257,-32.136089325,+5.037644386,-12.596205711,-1.091489911,+1.125696898,-0.081440248,-0.013843624,+14.269038200,+80.918037415,+221.501922607,+1.542649627,+0.983112752,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
192,3.216666834,-33.955093384,-32.123882294,+5.016532421,-12.613008499,-1.085302472,+1.122523785,-0.081598364,-0.017772797,+34.834712982,+62.150192261,+249.380554199,+1.580909491,+0.961484730,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
193,3.233333502,-34.166694641,-32.084007263,+5.001969814,-12.617672920,-1.081768274,+1.119692802,-0.081699654,-0.017170077,+30.530178070,+64.938056946,+265.672851562,+1.630830050,+0.964721084,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
194,3.250000170,-34.360652924,-32.034591675,+4.990745544,-12.614873886,-1.080786109,+1.116924047,-0.081773318,-0.015120475,+26.478887558,+66.567283630,+277.872253418,+1.654107809,+0.976246357,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
195,3.266666837,-34.530677795,-32.000900269,+4.978700638,-12.618122101,-1.081298232,+1.114525080,-0.081835069,-0.012130730,+23.510400772,+67.787223816,+286.184387207,+1.667520881,+0.982956350,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
196,3.283333505,-34.679542542,-32.000469208,+4.963875294,-12.638512611,-1.081911206,+1.113061428,-0.081889153,-0.009935662,+20.239091873,+68.618438721,+293.155822754,+1.661417007,+0.984341860,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
197,3.300000172,-34.796791077,-32.035770416,+4.946980000,-12.671133041,-1.081553459,+1.112231493,-0.081942067,-0.008274391,-8.701541901,+97.041816711,+297.810089111,+1.660314441,+0.979698122,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
198,3.316666840,-34.877014160,-32.095550537,+4.929480076,-12.713579178,-1.080461502,+1.112134218,-0.081987217,-0.007425752,-9.469587326,+97.693405151,+297.602294922,+1.661482930,+0.972214937,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
199,3.333333507,-34.915752411,-32.164848328,+4.912117481,-12.758444786,-1.078800201,+1.112259626,-0.082011469,-0.006624233,-9.854613304,+97.664321899,+292.299865723,+1.660860300,+0.966096997,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
200,3.350000175,-34.913734436,-32.232551575,+4.894755363,-12.803277016,-1.077098966,+1.112355471,-0.082012698,-0.005736388,-8.451037407,+96.921981812,+282.647521973,+1.659764409,+0.964314640,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
201,3.366666842,-34.883987427,-32.293796539,+4.876944542,-12.850103378,-1.075692773,+1.112500191,-0.081999190,-0.005013496,-5.452953815,+95.570655823,+271.365936279,+1.653126955,+0.964293003,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
202,3.383333510,-34.845165253,-32.348743439,+4.858599663,-12.898587227,-1.074502826,+1.112641811,-0.081984818,-0.004379854,-1.957092404,+93.991233826,+261.538269043,+1.642991781,+0.967079401,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
203,3.400000177,-34.815162659,-32.398853302,+4.840123653,-12.948344231,-1.073332906,+1.112835407,-0.081976801,-0.003950626,+0.848038435,+92.615348816,+255.327468872,+1.631211877,+0.970401347,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
204,3.416666845,-34.805767059,-32.444820404,+4.822039127,-12.999589920,-1.072015405,+1.113219261,-0.081980303,-0.003919829,+2.679164648,+91.745841980,+253.311035156,+1.620190620,+0.972768486,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
205,3.433333512,-34.820522308,-32.486347198,+4.804602623,-13.051488876,-1.070574284,+1.113778591,-0.082001656,-0.003876884,+2.952568293,+91.463539124,+254.217895508,+1.613520503,+0.975013077,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
206,3.450000180,-34.854835510,-32.523387909,+4.787747860,-13.103062630,-1.069001079,+1.114413738,-0.082032010,-0.003655329,+1.039433718,+91.590507507,+257.091644287,+1.607409358,+0.978072464,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
207,3.466666847,-34.900295258,-32.556453705,+4.770371437,-13.155995369,-1.066865563,+1.115015984,-0.082020208,-0.001732461,-13.312668800,+91.992835999,+259.434448242,+1.606924534,+0.982932627,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
208,3.483333515,-34.964054108,-32.580688477,+4.752744198,-13.175945282,-1.070455790,+1.112641335,-0.082086951,-0.002962615,+0.900399625,+92.320816040,+262.969360352,+1.606698513,+0.989180446,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
209,3.500000183,-35.008567810,-32.597774506,+4.737391472,-13.186052322,-1.068532705,+1.109928608,-0.082125023,+0.001027457,-9.233930588,+92.815711975,+265.413391113,+1.601709962,+1.012075186,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
210,3.516666850,-35.021251678,-32.619968414,+4.721736908,-13.242177963,-1.063180923,+1.111141205,-0.082126543,+0.002668872,-15.337875366,+93.157867432,+267.491302490,+1.591765404,+1.026083231,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
211,3.533333518,-35.018348694,-32.653873444,+4.705248833,-13.330093384,-1.059158683,+1.114883423,-0.082121611,+0.003255952,-14.991709709,+93.448783875,+264.868286133,+1.589974999,+1.016301513,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
212,3.550000185,-35.012130737,-32.700504303,+4.688833237,-13.433575630,-1.055709839,+1.119941711,-0.082117438,+0.003926106,-14.662484169,+93.081565857,+257.827117920,+1.595280886,+1.009189844,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
213,3.566666853,-35.006813049,-32.755348206,+4.673225403,-13.536640167,-1.052304626,+1.125103474,-0.082110643,+0.004556373,-12.782467842,+92.095802307,+249.366699219,+1.597345471,+1.011786222,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
214,3.583333520,-34.999000549,-32.816425323,+4.658349037,-13.628451347,-1.048413634,+1.129422188,-0.082092173,+0.006383412,-11.689846992,+90.911331177,+245.320785522,+1.595691323,+1.026529551,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
215,3.600000188,-34.985614777,-32.878067017,+4.643684387,-13.704793930,-1.044216275,+1.132420063,-0.082117267,+0.004553992,+7.002035618,+90.344909668,+233.461242676,+1.588592887,+1.037204504,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
216,3.616666855,-34.650836945,-32.922328949,+4.617918015,-13.863798141,-1.036877275,+1.139723301,-0.081304453,+0.005976867,+36.249382019,+88.684570312,+127.337493896,+0.858392894,+1.074498177,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
217,3.633333523,-34.289333344,-32.940208435,+4.613032341,-13.649998665,-1.019240737,+1.120272160,-0.081963725,+0.026632503,-25.568922043,+73.827247620,+209.606231689,+1.105598927,+1.088855505,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
218,3.650000190,-34.295207977,-32.919891357,+4.618963718,-13.622133255,-1.027619839,+1.119333744,-0.081784844,+0.018166188,+56.802383423,+60.960624695,+121.054367065,+1.518693447,+1.077062249,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
219,3.666666858,-34.276851654,-32.903194427,+4.608595371,-13.643046379,-1.027326941,+1.118602276,-0.081836805,+0.019865742,+52.105438232,+52.105438232,+156.832855225,+1.402447224,+1.133855104,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
220,3.683333525,-34.521026611,-32.906356812,+4.580322266,-13.716495514,-1.020741343,+1.117959499,-0.082032852,+0.020016598,+55.683284760,+55.683284760,+235.463348389,+1.369735718,+1.103879213,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
221,3.700000193,-34.775131226,-32.905342102,+4.549952030,-13.851741791,-1.015447736,+1.121932983,-0.082192212,+0.010103688,+63.546333313,+63.546333313,+281.519195557,+1.414656878,+1.054401040,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
222,3.716666861,-34.937046051,-32.883747101,+4.530140400,-13.950113297,-1.011932492,+1.125302315,-0.082246736,+0.007553641,+68.151916504,+68.151916504,+290.644897461,+1.486530185,+1.062535882,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
223,3.733333528,-34.997104645,-32.842590332,+4.521082878,-13.991153717,-1.009959817,+1.126491070,-0.082185969,+0.013237145,+21.062946320,+96.690284729,+281.795166016,+1.552732229,+1.107089162,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
224,3.750000196,-34.972618103,-32.799022675,+4.515701294,-13.961012840,-1.014695406,+1.122627735,-0.082184076,+0.012491217,+43.745761871,+68.179519653,+263.767028809,+1.567725182,+1.150039673,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
225,3.766666863,-34.865966797,-32.786685944,+4.506466866,-13.938887596,-1.013786435,+1.118484497,-0.082085483,+0.022355614,+26.266099930,+66.376701355,+253.538909912,+1.532789707,+1.166256905,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
226,3.783333531,-34.710433960,-32.813007355,+4.492025375,-13.963561058,-1.012546539,+1.116953850,-0.081997134,+0.025401298,+20.853168488,+65.353889465,+240.853820801,+1.496420741,+1.160707951,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
227,3.800000198,-34.540931702,-32.868881226,+4.475390911,-14.032045364,-1.009145737,+1.118499279,-0.081917018,+0.025650678,+16.480722427,+64.085380554,+223.828155518,+1.475074768,+1.144390464,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
228,3.816666866,-34.367763519,-32.932666779,+4.459669113,-14.100139618,-1.005291700,+1.120203018,-0.081838638,+0.025065985,+12.588142395,+62.382816315,+205.673736572,+1.464840412,+1.128915429,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
229,3.833333533,-34.189018250,-32.982208252,+4.445870876,-14.144384384,-1.001266479,+1.120387554,-0.081759110,+0.023303507,+10.935134888,+60.567375183,+186.213256836,+1.455213547,+1.132066488,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
230,3.850000201,-34.012722015,-33.007019043,+4.433115482,-14.166667938,-0.996692598,+1.119007111,-0.081695937,+0.020012515,+14.606426239,+58.621326447,+166.463073730,+1.438554049,+1.150002599,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
231,3.866666868,-33.858898163,-33.011173248,+4.420168877,-14.172544479,-0.992695272,+1.116221428,-0.081642851,+0.017596619,+20.174057007,+56.646308899,+154.041824341,+1.415156126,+1.166427612,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
232,3.883333536,-33.746101379,-33.003509521,+4.406711578,-14.179585457,-0.988346159,+1.113399029,-0.081613250,+0.014726417,+24.783998489,+55.404182434,+149.099090576,+1.390343785,+1.181021690,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
233,3.900000203,-33.684997559,-32.993820190,+4.393540382,-14.190457344,-0.984386206,+1.110958099,-0.081595860,+0.014195519,+24.170812607,+54.909908295,+153.233642578,+1.370999098,+1.184742689,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
234,3.916666871,-33.671329498,-32.985660553,+4.381531715,-14.202166557,-0.980796158,+1.108874321,-0.081611082,+0.013426902,+20.235042572,+55.323364258,+159.757583618,+1.361375570,+1.186540008,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
235,3.933333538,-33.691059113,-32.981361389,+4.370745659,-14.214424133,-0.976861358,+1.107139587,-0.081639975,+0.012051189,+15.490748405,+55.975757599,+165.087692261,+1.359119534,+1.191750526,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
236,3.950000206,-33.725898743,-32.982669830,+4.360548973,-14.226042747,-0.972977221,+1.105497837,-0.081669129,+0.011090060,+11.848694801,+56.508769989,+169.648818970,+1.360578656,+1.196312904,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
237,3.966666874,-33.758411407,-32.989734650,+4.350194454,-14.236594200,-0.969408512,+1.103725433,-0.081687473,+0.010236572,+9.912128448,+56.964881897,+171.425048828,+1.362189293,+1.200507283,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
238,3.983333541,-33.778095245,-33.002685547,+4.339233875,-14.249976158,-0.965775549,+1.102023125,-0.081701241,+0.010675918,+8.008016586,+57.142505646,+170.245117188,+1.363240361,+1.203919172,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
239,4.000000209,-33.782283783,-33.020599365,+4.327631474,-14.265461922,-0.962385714,+1.100321770,-0.081710331,+0.010488947,+7.737010002,+57.024513245,+166.236145020,+1.361136556,+1.209417105,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
